     X                     1              2              3              4              5              6              7              8              9             10             11             12             13             14             15             16             17             18             19             20             21             22             23             24             25             26             27             28             29             30             31             32             33             34             35             36             37             38             39             40             41             42
          103  0.8433033E+05  0.8431977E+05  0.8429809E+05  0.8427500E+05  0.8424999E+05  0.8423055E+05  0.8421925E+05  0.8420829E+05  0.8419767E+05  0.8418740E+05  0.8417746E+05  0.8416785E+05  0.8415854E+05  0.8414952E+05  0.8414077E+05  0.8413226E+05  0.8412400E+05  0.8411595E+05  0.8410810E+05  0.8410045E+05  0.8409297E+05  0.8408565E+05  0.8407849E+05  0.8407148E+05  0.8406461E+05  0.8405787E+05  0.8405126E+05  0.8404476E+05  0.8403838E+05  0.8403211E+05  0.8402595E+05  0.8401990E+05  0.8401394E+05  0.8400809E+05  0.8400234E+05  0.8399668E+05  0.8399112E+05  0.8398566E+05  0.8398030E+05  0.8397250E+05  0.8396231E+05  0.8395728E+05
          104  0.8436962E+05  0.8435832E+05  0.8433530E+05  0.8431124E+05  0.8428562E+05  0.8426625E+05  0.8425686E+05  0.8424742E+05  0.8423802E+05  0.8422871E+05  0.8421956E+05  0.8421057E+05  0.8420176E+05  0.8419314E+05  0.8418470E+05  0.8417644E+05  0.8416836E+05  0.8416045E+05  0.8415270E+05  0.8414511E+05  0.8413766E+05  0.8413036E+05  0.8412319E+05  0.8411616E+05  0.8410925E+05  0.8410247E+05  0.8409580E+05  0.8408925E+05  0.8408281E+05  0.8407649E+05  0.8407027E+05  0.8406417E+05  0.8405818E+05  0.8405230E+05  0.8404653E+05  0.8404088E+05  0.8403534E+05  0.8402992E+05  0.8402460E+05  0.8401647E+05  0.8400502E+05  0.8399905E+05
          105  0.8440690E+05  0.8439530E+05  0.8437179E+05  0.8434754E+05  0.8432219E+05  0.8430392E+05  0.8429506E+05  0.8428621E+05  0.8427743E+05  0.8426873E+05  0.8426014E+05  0.8425166E+05  0.8424331E+05  0.8423508E+05  0.8422698E+05  0.8421902E+05  0.8421118E+05  0.8420347E+05  0.8419588E+05  0.8418841E+05  0.8418106E+05  0.8417382E+05  0.8416670E+05  0.8415968E+05  0.8415277E+05  0.8414597E+05  0.8413928E+05  0.8413269E+05  0.8412621E+05  0.8411984E+05  0.8411358E+05  0.8410743E+05  0.8410139E+05  0.8409548E+05  0.8408970E+05  0.8408405E+05  0.8407853E+05  0.8407316E+05  0.8406794E+05  0.8405937E+05  0.8404571E+05  0.8403802E+05
          106  0.8444317E+05  0.8443111E+05  0.8440703E+05  0.8438296E+05  0.8435858E+05  0.8434178E+05  0.8433303E+05  0.8432447E+05  0.8431607E+05  0.8430780E+05  0.8429965E+05  0.8429161E+05  0.8428368E+05  0.8427583E+05  0.8426808E+05  0.8426042E+05  0.8425284E+05  0.8424535E+05  0.8423795E+05  0.8423063E+05  0.8422340E+05  0.8421625E+05  0.8420919E+05  0.8420221E+05  0.8419531E+05  0.8418851E+05  0.8418179E+05  0.8417516E+05  0.8416863E+05  0.8416219E+05  0.8415585E+05  0.8414962E+05  0.8414350E+05  0.8413751E+05  0.8413166E+05  0.8412595E+05  0.8412043E+05  0.8411510E+05  0.8410998E+05  0.8410092E+05  0.8408577E+05  0.8407720E+05
          107  0.8447660E+05  0.8446390E+05  0.8443921E+05  0.8441570E+05  0.8439297E+05  0.8437751E+05  0.8436923E+05  0.8436125E+05  0.8435345E+05  0.8434577E+05  0.8433818E+05  0.8433065E+05  0.8432317E+05  0.8431574E+05  0.8430835E+05  0.8430101E+05  0.8429370E+05  0.8428644E+05  0.8427923E+05  0.8427207E+05  0.8426496E+05  0.8425790E+05  0.8425089E+05  0.8424394E+05  0.8423706E+05  0.8423023E+05  0.8422347E+05  0.8421678E+05  0.8421015E+05  0.8420360E+05  0.8419714E+05  0.8419075E+05  0.8418447E+05  0.8417829E+05  0.8417223E+05  0.8416631E+05  0.8416057E+05  0.8415507E+05  0.8414987E+05  0.8413928E+05  0.8412231E+05  0.8411323E+05
          108  0.8450547E+05  0.8449222E+05  0.8446700E+05  0.8444398E+05  0.8442269E+05  0.8440929E+05  0.8440291E+05  0.8439638E+05  0.8438972E+05  0.8438296E+05  0.8437612E+05  0.8436921E+05  0.8436225E+05  0.8435526E+05  0.8434824E+05  0.8434120E+05  0.8433415E+05  0.8432710E+05  0.8432006E+05  0.8431303E+05  0.8430602E+05  0.8429903E+05  0.8429206E+05  0.8428512E+05  0.8427822E+05  0.8427135E+05  0.8426452E+05  0.8425773E+05  0.8425099E+05  0.8424428E+05  0.8423763E+05  0.8423102E+05  0.8422446E+05  0.8421795E+05  0.8421149E+05  0.8420507E+05  0.8419869E+05  0.8419236E+05  0.8418605E+05  0.8417202E+05  0.8415224E+05  0.8414266E+05
          109  0.8453330E+05  0.8452028E+05  0.8449579E+05  0.8447408E+05  0.8445476E+05  0.8444317E+05  0.8443821E+05  0.8443277E+05  0.8442699E+05  0.8442094E+05  0.8441468E+05  0.8440825E+05  0.8440169E+05  0.8439503E+05  0.8438828E+05  0.8438147E+05  0.8437461E+05  0.8436771E+05  0.8436078E+05  0.8435384E+05  0.8434688E+05  0.8433992E+05  0.8433295E+05  0.8432600E+05  0.8431905E+05  0.8431211E+05  0.8430519E+05  0.8429829E+05  0.8429140E+05  0.8428453E+05  0.8427768E+05  0.8427084E+05  0.8426401E+05  0.8425718E+05  0.8425034E+05  0.8424347E+05  0.8423655E+05  0.8422954E+05  0.8422238E+05  0.8420654E+05  0.8418459E+05  0.8417441E+05
          110  0.8456351E+05  0.8455163E+05  0.8452940E+05  0.8451011E+05  0.8449361E+05  0.8448334E+05  0.8447809E+05  0.8447260E+05  0.8446688E+05  0.8446095E+05  0.8445483E+05  0.8444855E+05  0.8444213E+05  0.8443560E+05  0.8442896E+05  0.8442223E+05  0.8441544E+05  0.8440859E+05  0.8440169E+05  0.8439475E+05  0.8438779E+05  0.8438080E+05  0.8437380E+05  0.8436678E+05  0.8435976E+05  0.8435273E+05  0.8434571E+05  0.8433868E+05  0.8433165E+05  0.8432463E+05  0.8431760E+05  0.8431057E+05  0.8430354E+05  0.8429650E+05  0.8428944E+05  0.8428237E+05  0.8427528E+05  0.8426816E+05  0.8426103E+05  0.8424583E+05  0.8422344E+05  0.8421270E+05
          111  0.8459422E+05  0.8458385E+05  0.8456454E+05  0.8454810E+05  0.8453458E+05  0.8452589E+05  0.8452041E+05  0.8451473E+05  0.8450885E+05  0.8450280E+05  0.8449658E+05  0.8449022E+05  0.8448374E+05  0.8447714E+05  0.8447045E+05  0.8446367E+05  0.8445682E+05  0.8444991E+05  0.8444295E+05  0.8443595E+05  0.8442891E+05  0.8442184E+05  0.8441475E+05  0.8440764E+05  0.8440051E+05  0.8439337E+05  0.8438622E+05  0.8437906E+05  0.8437190E+05  0.8436472E+05  0.8435754E+05  0.8435035E+05  0.8434315E+05  0.8433595E+05  0.8432872E+05  0.8432149E+05  0.8431424E+05  0.8430698E+05  0.8429970E+05  0.8428473E+05  0.8426250E+05  0.8425159E+05
          112  0.8462582E+05  0.8461751E+05  0.8460204E+05  0.8458887E+05  0.8457816E+05  0.8457062E+05  0.8456481E+05  0.8455879E+05  0.8455259E+05  0.8454624E+05  0.8453975E+05  0.8453315E+05  0.8452643E+05  0.8451963E+05  0.8451275E+05  0.8450580E+05  0.8449880E+05  0.8449174E+05  0.8448463E+05  0.8447749E+05  0.8447031E+05  0.8446311E+05  0.8445589E+05  0.8444864E+05  0.8444138E+05  0.8443411E+05  0.8442682E+05  0.8441952E+05  0.8441221E+05  0.8440489E+05  0.8439756E+05  0.8439022E+05  0.8438287E+05  0.8437551E+05  0.8436814E+05  0.8436075E+05  0.8435335E+05  0.8434593E+05  0.8433850E+05  0.8432331E+05  0.8430108E+05  0.8429029E+05
          113  0.8466034E+05  0.8465468E+05  0.8464381E+05  0.8463392E+05  0.8462521E+05  0.8461795E+05  0.8461134E+05  0.8460465E+05  0.8459787E+05  0.8459102E+05  0.8458409E+05  0.8457709E+05  0.8457002E+05  0.8456290E+05  0.8455573E+05  0.8454852E+05  0.8454127E+05  0.8453399E+05  0.8452668E+05  0.8451934E+05  0.8451199E+05  0.8450461E+05  0.8449722E+05  0.8448981E+05  0.8448239E+05  0.8447496E+05  0.8446753E+05  0.8446008E+05  0.8445262E+05  0.8444516E+05  0.8443768E+05  0.8443020E+05  0.8442271E+05  0.8441520E+05  0.8440768E+05  0.8440015E+05  0.8439260E+05  0.8438503E+05  0.8437742E+05  0.8436193E+05  0.8433931E+05  0.8432835E+05
          114  0.8470083E+05  0.8469671E+05  0.8468856E+05  0.8468068E+05  0.8467322E+05  0.8466600E+05  0.8465868E+05  0.8465133E+05  0.8464395E+05  0.8463654E+05  0.8462910E+05  0.8462164E+05  0.8461416E+05  0.8460666E+05  0.8459914E+05  0.8459161E+05  0.8458407E+05  0.8457653E+05  0.8456897E+05  0.8456141E+05  0.8455384E+05  0.8454626E+05  0.8453868E+05  0.8453110E+05  0.8452351E+05  0.8451592E+05  0.8450832E+05  0.8450072E+05  0.8449312E+05  0.8448551E+05  0.8447790E+05  0.8447028E+05  0.8446265E+05  0.8445502E+05  0.8444738E+05  0.8443973E+05  0.8443207E+05  0.8442439E+05  0.8441670E+05  0.8440103E+05  0.8437746E+05  0.8436571E+05
          115  0.8474632E+05  0.8474250E+05  0.8473504E+05  0.8472796E+05  0.8472132E+05  0.8471420E+05  0.8470631E+05  0.8469834E+05  0.8469034E+05  0.8468234E+05  0.8467436E+05  0.8466640E+05  0.8465847E+05  0.8465056E+05  0.8464267E+05  0.8463481E+05  0.8462697E+05  0.8461914E+05  0.8461133E+05  0.8460353E+05  0.8459574E+05  0.8458796E+05  0.8458019E+05  0.8457243E+05  0.8456467E+05  0.8455691E+05  0.8454916E+05  0.8454140E+05  0.8453366E+05  0.8452591E+05  0.8451816E+05  0.8451041E+05  0.8450267E+05  0.8449492E+05  0.8448717E+05  0.8447943E+05  0.8447169E+05  0.8446395E+05  0.8445622E+05  0.8444040E+05  0.8441601E+05  0.8440357E+05
          116  0.8479714E+05  0.8479360E+05  0.8478653E+05  0.8477948E+05  0.8477249E+05  0.8476421E+05  0.8475480E+05  0.8474566E+05  0.8473673E+05  0.8472799E+05  0.8471938E+05  0.8471090E+05  0.8470252E+05  0.8469422E+05  0.8468599E+05  0.8467781E+05  0.8466969E+05  0.8466161E+05  0.8465357E+05  0.8464555E+05  0.8463756E+05  0.8462959E+05  0.8462164E+05  0.8461370E+05  0.8460578E+05  0.8459787E+05  0.8458996E+05  0.8458207E+05  0.8457418E+05  0.8456630E+05  0.8455842E+05  0.8455055E+05  0.8454268E+05  0.8453482E+05  0.8452696E+05  0.8451911E+05  0.8451126E+05  0.8450342E+05  0.8449558E+05  0.8447926E+05  0.8445407E+05  0.8444129E+05
          117  0.8484600E+05  0.8484247E+05  0.8483527E+05  0.8482780E+05  0.8482006E+05  0.8481089E+05  0.8480066E+05  0.8479087E+05  0.8478142E+05  0.8477222E+05  0.8476324E+05  0.8475443E+05  0.8474575E+05  0.8473719E+05  0.8472872E+05  0.8472033E+05  0.8471201E+05  0.8470374E+05  0.8469551E+05  0.8468732E+05  0.8467917E+05  0.8467104E+05  0.8466294E+05  0.8465486E+05  0.8464679E+05  0.8463874E+05  0.8463069E+05  0.8462267E+05  0.8461465E+05  0.8460664E+05  0.8459863E+05  0.8459064E+05  0.8458265E+05  0.8457467E+05  0.8456670E+05  0.8455873E+05  0.8455077E+05  0.8454281E+05  0.8453486E+05  0.8451792E+05  0.8449187E+05  0.8447878E+05
          118  0.8488845E+05  0.8488473E+05  0.8487717E+05  0.8486933E+05  0.8486123E+05  0.8485218E+05  0.8484242E+05  0.8483288E+05  0.8482356E+05  0.8481442E+05  0.8480544E+05  0.8479660E+05  0.8478787E+05  0.8477924E+05  0.8477069E+05  0.8476220E+05  0.8475378E+05  0.8474541E+05  0.8473708E+05  0.8472878E+05  0.8472051E+05  0.8471227E+05  0.8470404E+05  0.8469584E+05  0.8468765E+05  0.8467948E+05  0.8467132E+05  0.8466316E+05  0.8465502E+05  0.8464689E+05  0.8463877E+05  0.8463065E+05  0.8462255E+05  0.8461445E+05  0.8460637E+05  0.8459829E+05  0.8459022E+05  0.8458216E+05  0.8457410E+05  0.8455684E+05  0.8453023E+05  0.8451684E+05
          119  0.8492917E+05  0.8492524E+05  0.8491725E+05  0.8490900E+05  0.8490045E+05  0.8489136E+05  0.8488201E+05  0.8487288E+05  0.8486391E+05  0.8485506E+05  0.8484631E+05  0.8483764E+05  0.8482903E+05  0.8482048E+05  0.8481197E+05  0.8480351E+05  0.8479508E+05  0.8478667E+05  0.8477830E+05  0.8476994E+05  0.8476160E+05  0.8475328E+05  0.8474497E+05  0.8473667E+05  0.8472838E+05  0.8472010E+05  0.8471183E+05  0.8470357E+05  0.8469531E+05  0.8468706E+05  0.8467882E+05  0.8467058E+05  0.8466236E+05  0.8465415E+05  0.8464595E+05  0.8463776E+05  0.8462959E+05  0.8462143E+05  0.8461328E+05  0.8459584E+05  0.8456869E+05  0.8455490E+05
          120  0.8496557E+05  0.8496149E+05  0.8495327E+05  0.8494488E+05  0.8493629E+05  0.8492765E+05  0.8491955E+05  0.8491135E+05  0.8490308E+05  0.8489476E+05  0.8488641E+05  0.8487804E+05  0.8486965E+05  0.8486126E+05  0.8485287E+05  0.8484447E+05  0.8483608E+05  0.8482769E+05  0.8481930E+05  0.8481092E+05  0.8480254E+05  0.8479416E+05  0.8478578E+05  0.8477740E+05  0.8476902E+05  0.8476065E+05  0.8475227E+05  0.8474389E+05  0.8473552E+05  0.8472714E+05  0.8471877E+05  0.8471041E+05  0.8470206E+05  0.8469371E+05  0.8468539E+05  0.8467710E+05  0.8466884E+05  0.8466062E+05  0.8465246E+05  0.8463464E+05  0.8460681E+05  0.8459268E+05
          121  0.8500159E+05  0.8499753E+05  0.8498943E+05  0.8498141E+05  0.8497343E+05  0.8496558E+05  0.8495821E+05  0.8495058E+05  0.8494276E+05  0.8493480E+05  0.8492672E+05  0.8491857E+05  0.8491034E+05  0.8490207E+05  0.8489376E+05  0.8488543E+05  0.8487706E+05  0.8486868E+05  0.8486029E+05  0.8485188E+05  0.8484345E+05  0.8483502E+05  0.8482658E+05  0.8481813E+05  0.8480967E+05  0.8480119E+05  0.8479271E+05  0.8478421E+05  0.8477571E+05  0.8476719E+05  0.8475867E+05  0.8475014E+05  0.8474161E+05  0.8473309E+05  0.8472457E+05  0.8471609E+05  0.8470765E+05  0.8469929E+05  0.8469106E+05  0.8467174E+05  0.8464247E+05  0.8462823E+05
          122  0.8504042E+05  0.8503655E+05  0.8502892E+05  0.8502154E+05  0.8501441E+05  0.8500715E+05  0.8499952E+05  0.8499178E+05  0.8498391E+05  0.8497594E+05  0.8496788E+05  0.8495974E+05  0.8495153E+05  0.8494327E+05  0.8493496E+05  0.8492661E+05  0.8491823E+05  0.8490983E+05  0.8490140E+05  0.8489295E+05  0.8488448E+05  0.8487599E+05  0.8486748E+05  0.8485896E+05  0.8485041E+05  0.8484184E+05  0.8483325E+05  0.8482464E+05  0.8481600E+05  0.8480733E+05  0.8479863E+05  0.8478990E+05  0.8478113E+05  0.8477232E+05  0.8476347E+05  0.8475459E+05  0.8474567E+05  0.8473671E+05  0.8472773E+05  0.8470722E+05  0.8467754E+05  0.8466371E+05
          123  0.8508039E+05  0.8507683E+05  0.8506985E+05  0.8506316E+05  0.8505677E+05  0.8504982E+05  0.8504209E+05  0.8503419E+05  0.8502617E+05  0.8501805E+05  0.8500985E+05  0.8500159E+05  0.8499328E+05  0.8498492E+05  0.8497654E+05  0.8496812E+05  0.8495968E+05  0.8495121E+05  0.8494273E+05  0.8493422E+05  0.8492569E+05  0.8491715E+05  0.8490858E+05  0.8489999E+05  0.8489137E+05  0.8488272E+05  0.8487405E+05  0.8486533E+05  0.8485658E+05  0.8484778E+05  0.8483893E+05  0.8483001E+05  0.8482102E+05  0.8481194E+05  0.8480276E+05  0.8479345E+05  0.8478399E+05  0.8477434E+05  0.8476444E+05  0.8474432E+05  0.8471643E+05  0.8470364E+05
          124  0.8512340E+05  0.8512022E+05  0.8511394E+05  0.8510784E+05  0.8510193E+05  0.8509484E+05  0.8508638E+05  0.8507790E+05  0.8506942E+05  0.8506094E+05  0.8505244E+05  0.8504395E+05  0.8503544E+05  0.8502693E+05  0.8501842E+05  0.8500989E+05  0.8500136E+05  0.8499282E+05  0.8498426E+05  0.8497570E+05  0.8496712E+05  0.8495852E+05  0.8494991E+05  0.8494127E+05  0.8493261E+05  0.8492392E+05  0.8491520E+05  0.8490644E+05  0.8489763E+05  0.8488877E+05  0.8487986E+05  0.8487087E+05  0.8486180E+05  0.8485262E+05  0.8484333E+05  0.8483389E+05  0.8482427E+05  0.8481444E+05  0.8480436E+05  0.8478573E+05  0.8476062E+05  0.8474903E+05
          125  0.8516829E+05  0.8516534E+05  0.8515945E+05  0.8515354E+05  0.8514763E+05  0.8514007E+05  0.8513081E+05  0.8512171E+05  0.8511275E+05  0.8510389E+05  0.8509510E+05  0.8508636E+05  0.8507767E+05  0.8506901E+05  0.8506037E+05  0.8505175E+05  0.8504314E+05  0.8503453E+05  0.8502593E+05  0.8501732E+05  0.8500871E+05  0.8500009E+05  0.8499146E+05  0.8498281E+05  0.8497414E+05  0.8496545E+05  0.8495673E+05  0.8494799E+05  0.8493920E+05  0.8493038E+05  0.8492151E+05  0.8491258E+05  0.8490359E+05  0.8489453E+05  0.8488537E+05  0.8487610E+05  0.8486670E+05  0.8485713E+05  0.8484736E+05  0.8483090E+05  0.8480768E+05  0.8479598E+05
          126  0.8521232E+05  0.8520933E+05  0.8520330E+05  0.8519715E+05  0.8519087E+05  0.8518293E+05  0.8517349E+05  0.8516422E+05  0.8515510E+05  0.8514609E+05  0.8513718E+05  0.8512835E+05  0.8511957E+05  0.8511085E+05  0.8510216E+05  0.8509349E+05  0.8508485E+05  0.8507623E+05  0.8506761E+05  0.8505900E+05  0.8505039E+05  0.8504178E+05  0.8503316E+05  0.8502454E+05  0.8501590E+05  0.8500725E+05  0.8499858E+05  0.8498990E+05  0.8498119E+05  0.8497247E+05  0.8496373E+05  0.8495496E+05  0.8494617E+05  0.8493735E+05  0.8492851E+05  0.8491966E+05  0.8491078E+05  0.8490190E+05  0.8489301E+05  0.8487754E+05  0.8485349E+05  0.8484046E+05
          127  0.8525425E+05  0.8525112E+05  0.8524479E+05  0.8523832E+05  0.8523169E+05  0.8522366E+05  0.8521439E+05  0.8520526E+05  0.8519625E+05  0.8518734E+05  0.8517850E+05  0.8516972E+05  0.8516099E+05  0.8515231E+05  0.8514365E+05  0.8513503E+05  0.8512642E+05  0.8511783E+05  0.8510925E+05  0.8510067E+05  0.8509210E+05  0.8508353E+05  0.8507496E+05  0.8506638E+05  0.8505779E+05  0.8504920E+05  0.8504061E+05  0.8503200E+05  0.8502340E+05  0.8501478E+05  0.8500617E+05  0.8499757E+05  0.8498897E+05  0.8498040E+05  0.8497186E+05  0.8496338E+05  0.8495497E+05  0.8494668E+05  0.8493854E+05  0.8492269E+05  0.8489667E+05  0.8488246E+05
          128  0.8529365E+05  0.8529042E+05  0.8528389E+05  0.8527723E+05  0.8527044E+05  0.8526252E+05  0.8525382E+05  0.8524513E+05  0.8523646E+05  0.8522781E+05  0.8521918E+05  0.8521057E+05  0.8520199E+05  0.8519343E+05  0.8518488E+05  0.8517635E+05  0.8516783E+05  0.8515932E+05  0.8515082E+05  0.8514231E+05  0.8513381E+05  0.8512530E+05  0.8511679E+05  0.8510828E+05  0.8509976E+05  0.8509123E+05  0.8508270E+05  0.8507417E+05  0.8506563E+05  0.8505709E+05  0.8504856E+05  0.8504005E+05  0.8503155E+05  0.8502309E+05  0.8501466E+05  0.8500630E+05  0.8499802E+05  0.8498985E+05  0.8498181E+05  0.8496466E+05  0.8493641E+05  0.8492133E+05
          129  0.8533277E+05  0.8532946E+05  0.8532280E+05  0.8531607E+05  0.8530925E+05  0.8530154E+05  0.8529322E+05  0.8528485E+05  0.8527645E+05  0.8526804E+05  0.8525962E+05  0.8525120E+05  0.8524278E+05  0.8523437E+05  0.8522597E+05  0.8521757E+05  0.8520916E+05  0.8520076E+05  0.8519236E+05  0.8518395E+05  0.8517553E+05  0.8516711E+05  0.8515868E+05  0.8515023E+05  0.8514178E+05  0.8513331E+05  0.8512483E+05  0.8511635E+05  0.8510785E+05  0.8509934E+05  0.8509083E+05  0.8508232E+05  0.8507381E+05  0.8506532E+05  0.8505684E+05  0.8504840E+05  0.8504000E+05  0.8503166E+05  0.8502340E+05  0.8500419E+05  0.8497359E+05  0.8495780E+05
          130  0.8537270E+05  0.8536935E+05  0.8536263E+05  0.8535590E+05  0.8534913E+05  0.8534154E+05  0.8533320E+05  0.8532488E+05  0.8531659E+05  0.8530831E+05  0.8530004E+05  0.8529178E+05  0.8528353E+05  0.8527528E+05  0.8526702E+05  0.8525876E+05  0.8525050E+05  0.8524223E+05  0.8523395E+05  0.8522565E+05  0.8521734E+05  0.8520902E+05  0.8520067E+05  0.8519231E+05  0.8518392E+05  0.8517551E+05  0.8516708E+05  0.8515863E+05  0.8515014E+05  0.8514163E+05  0.8513310E+05  0.8512454E+05  0.8511595E+05  0.8510734E+05  0.8509871E+05  0.8509005E+05  0.8508136E+05  0.8507266E+05  0.8506392E+05  0.8504344E+05  0.8501139E+05  0.8499514E+05
          131  0.8541211E+05  0.8540874E+05  0.8540202E+05  0.8539530E+05  0.8538858E+05  0.8538108E+05  0.8537284E+05  0.8536468E+05  0.8535656E+05  0.8534847E+05  0.8534039E+05  0.8533233E+05  0.8532426E+05  0.8531619E+05  0.8530811E+05  0.8530002E+05  0.8529192E+05  0.8528380E+05  0.8527567E+05  0.8526751E+05  0.8525932E+05  0.8525111E+05  0.8524287E+05  0.8523460E+05  0.8522630E+05  0.8521796E+05  0.8520959E+05  0.8520117E+05  0.8519271E+05  0.8518420E+05  0.8517564E+05  0.8516703E+05  0.8515836E+05  0.8514962E+05  0.8514082E+05  0.8513193E+05  0.8512297E+05  0.8511390E+05  0.8510473E+05  0.8508407E+05  0.8505190E+05  0.8503575E+05
          132  0.8544984E+05  0.8544654E+05  0.8543993E+05  0.8543330E+05  0.8542664E+05  0.8541945E+05  0.8541173E+05  0.8540399E+05  0.8539623E+05  0.8538846E+05  0.8538066E+05  0.8537286E+05  0.8536503E+05  0.8535719E+05  0.8534932E+05  0.8534143E+05  0.8533352E+05  0.8532558E+05  0.8531761E+05  0.8530961E+05  0.8530157E+05  0.8529350E+05  0.8528540E+05  0.8527725E+05  0.8526905E+05  0.8526081E+05  0.8525252E+05  0.8524417E+05  0.8523576E+05  0.8522729E+05  0.8521875E+05  0.8521013E+05  0.8520142E+05  0.8519263E+05  0.8518373E+05  0.8517471E+05  0.8516557E+05  0.8515627E+05  0.8514679E+05  0.8512624E+05  0.8509459E+05  0.8507868E+05
          133  0.8548709E+05  0.8548395E+05  0.8547766E+05  0.8547132E+05  0.8546493E+05  0.8545811E+05  0.8545084E+05  0.8544348E+05  0.8543607E+05  0.8542861E+05  0.8542111E+05  0.8541358E+05  0.8540601E+05  0.8539840E+05  0.8539076E+05  0.8538309E+05  0.8537539E+05  0.8536765E+05  0.8535987E+05  0.8535205E+05  0.8534420E+05  0.8533630E+05  0.8532835E+05  0.8532035E+05  0.8531230E+05  0.8530419E+05  0.8529603E+05  0.8528779E+05  0.8527949E+05  0.8527111E+05  0.8526265E+05  0.8525411E+05  0.8524546E+05  0.8523671E+05  0.8522785E+05  0.8521887E+05  0.8520975E+05  0.8520048E+05  0.8519104E+05  0.8517122E+05  0.8514056E+05  0.8512499E+05
          134  0.8552533E+05  0.8552233E+05  0.8551634E+05  0.8551034E+05  0.8550435E+05  0.8549784E+05  0.8549074E+05  0.8548360E+05  0.8547642E+05  0.8546920E+05  0.8546195E+05  0.8545465E+05  0.8544733E+05  0.8543996E+05  0.8543255E+05  0.8542511E+05  0.8541763E+05  0.8541011E+05  0.8540254E+05  0.8539493E+05  0.8538728E+05  0.8537957E+05  0.8537182E+05  0.8536401E+05  0.8535614E+05  0.8534821E+05  0.8534022E+05  0.8533215E+05  0.8532401E+05  0.8531579E+05  0.8530748E+05  0.8529908E+05  0.8529058E+05  0.8528198E+05  0.8527327E+05  0.8526445E+05  0.8525551E+05  0.8524647E+05  0.8523732E+05  0.8521860E+05  0.8519092E+05  0.8517741E+05
          135  0.8556475E+05  0.8556180E+05  0.8555593E+05  0.8555010E+05  0.8554433E+05  0.8553799E+05  0.8553106E+05  0.8552412E+05  0.8551717E+05  0.8551018E+05  0.8550317E+05  0.8549612E+05  0.8548903E+05  0.8548191E+05  0.8547475E+05  0.8546754E+05  0.8546030E+05  0.8545301E+05  0.8544567E+05  0.8543829E+05  0.8543087E+05  0.8542339E+05  0.8541586E+05  0.8540827E+05  0.8540063E+05  0.8539292E+05  0.8538514E+05  0.8537730E+05  0.8536938E+05  0.8536137E+05  0.8535328E+05  0.8534509E+05  0.8533680E+05  0.8532839E+05  0.8531987E+05  0.8531122E+05  0.8530244E+05  0.8529352E+05  0.8528447E+05  0.8526661E+05  0.8524215E+05  0.8523097E+05
          136  0.8560414E+05  0.8560127E+05  0.8559557E+05  0.8558989E+05  0.8558422E+05  0.8557810E+05  0.8557149E+05  0.8556485E+05  0.8555819E+05  0.8555149E+05  0.8554475E+05  0.8553797E+05  0.8553114E+05  0.8552428E+05  0.8551737E+05  0.8551041E+05  0.8550342E+05  0.8549637E+05  0.8548929E+05  0.8548216E+05  0.8547498E+05  0.8546775E+05  0.8546048E+05  0.8545315E+05  0.8544577E+05  0.8543832E+05  0.8543082E+05  0.8542325E+05  0.8541561E+05  0.8540789E+05  0.8540009E+05  0.8539219E+05  0.8538419E+05  0.8537607E+05  0.8536781E+05  0.8535940E+05  0.8535079E+05  0.8534195E+05  0.8533282E+05  0.8531581E+05  0.8529311E+05  0.8528276E+05
          137  0.8564269E+05  0.8564005E+05  0.8563476E+05  0.8562945E+05  0.8562411E+05  0.8561831E+05  0.8561216E+05  0.8560592E+05  0.8559960E+05  0.8559321E+05  0.8558677E+05  0.8558026E+05  0.8557370E+05  0.8556709E+05  0.8556044E+05  0.8555374E+05  0.8554700E+05  0.8554021E+05  0.8553338E+05  0.8552651E+05  0.8551960E+05  0.8551265E+05  0.8550565E+05  0.8549861E+05  0.8549152E+05  0.8548438E+05  0.8547720E+05  0.8546996E+05  0.8546266E+05  0.8545530E+05  0.8544788E+05  0.8544039E+05  0.8543283E+05  0.8542518E+05  0.8541744E+05  0.8540960E+05  0.8540163E+05  0.8539353E+05  0.8538525E+05  0.8537088E+05  0.8535087E+05  0.8534104E+05
          138  0.8568208E+05  0.8567967E+05  0.8567483E+05  0.8566995E+05  0.8566505E+05  0.8565959E+05  0.8565375E+05  0.8564779E+05  0.8564174E+05  0.8563560E+05  0.8562939E+05  0.8562311E+05  0.8561678E+05  0.8561041E+05  0.8560398E+05  0.8559752E+05  0.8559102E+05  0.8558449E+05  0.8557791E+05  0.8557131E+05  0.8556467E+05  0.8555800E+05  0.8555130E+05  0.8554456E+05  0.8553778E+05  0.8553098E+05  0.8552413E+05  0.8551726E+05  0.8551034E+05  0.8550340E+05  0.8549641E+05  0.8548939E+05  0.8548234E+05  0.8547527E+05  0.8546817E+05  0.8546107E+05  0.8545398E+05  0.8544693E+05  0.8543997E+05  0.8542796E+05  0.8540974E+05  0.8540004E+05
