     X                     1              2              3              4              5              6              7              8              9             10             11             12             13             14             15             16             17             18
           23  0.1112818E+04  0.1121490E+04  0.1128626E+04  0.1134301E+04  0.1138486E+04  0.1142381E+04  0.1146205E+04  0.1149964E+04  0.1153665E+04  0.1157320E+04  0.1160937E+04  0.1164528E+04  0.1168102E+04  0.1171671E+04  0.1175245E+04  0.1178834E+04  0.1182449E+04  0.1186099E+04  0.1189795E+04  0.1193552E+04  0.1197385E+04  0.1201329E+04  0.1205460E+04  0.1209982E+04  0.1212378E+04  0.1214844E+04  0.1217328E+04  0.1219823E+04
           24  0.1157738E+04  0.1167448E+04  0.1175368E+04  0.1181688E+04  0.1186621E+04  0.1190708E+04  0.1194697E+04  0.1198597E+04  0.1202423E+04  0.1206189E+04  0.1209907E+04  0.1213594E+04  0.1217262E+04  0.1220926E+04  0.1224601E+04  0.1228302E+04  0.1232043E+04  0.1235840E+04  0.1239708E+04  0.1243659E+04  0.1247699E+04  0.1251811E+04  0.1255916E+04  0.1259761E+04  0.1262608E+04  0.1265487E+04  0.1268346E+04  0.1271179E+04
           25  0.1204311E+04  0.1214780E+04  0.1223243E+04  0.1229942E+04  0.1235074E+04  0.1239329E+04  0.1243448E+04  0.1247453E+04  0.1251362E+04  0.1255197E+04  0.1258975E+04  0.1262714E+04  0.1266433E+04  0.1270149E+04  0.1273882E+04  0.1277649E+04  0.1281473E+04  0.1285373E+04  0.1289375E+04  0.1293506E+04  0.1297802E+04  0.1302315E+04  0.1307135E+04  0.1312459E+04  0.1315855E+04  0.1319220E+04  0.1322533E+04  0.1325786E+04
           26  0.1252535E+04  0.1263379E+04  0.1272095E+04  0.1278940E+04  0.1284014E+04  0.1288366E+04  0.1292550E+04  0.1296596E+04  0.1300531E+04  0.1304379E+04  0.1308160E+04  0.1311897E+04  0.1315612E+04  0.1319324E+04  0.1323056E+04  0.1326830E+04  0.1330670E+04  0.1334601E+04  0.1338652E+04  0.1342856E+04  0.1347252E+04  0.1351886E+04  0.1356817E+04  0.1362108E+04  0.1366055E+04  0.1369910E+04  0.1373682E+04  0.1377374E+04
           27  0.1301948E+04  0.1312679E+04  0.1321370E+04  0.1328260E+04  0.1333603E+04  0.1337930E+04  0.1342083E+04  0.1346090E+04  0.1349976E+04  0.1353766E+04  0.1357484E+04  0.1361153E+04  0.1364797E+04  0.1368438E+04  0.1372100E+04  0.1375807E+04  0.1379584E+04  0.1383458E+04  0.1387458E+04  0.1391616E+04  0.1395966E+04  0.1400546E+04  0.1405395E+04  0.1410549E+04  0.1414945E+04  0.1419186E+04  0.1423360E+04  0.1427491E+04
           28  0.1353058E+04  0.1363362E+04  0.1371762E+04  0.1378459E+04  0.1383848E+04  0.1388056E+04  0.1392089E+04  0.1395972E+04  0.1399729E+04  0.1403384E+04  0.1406964E+04  0.1410492E+04  0.1413991E+04  0.1417487E+04  0.1421002E+04  0.1424562E+04  0.1428191E+04  0.1431916E+04  0.1435765E+04  0.1439768E+04  0.1443955E+04  0.1448361E+04  0.1453018E+04  0.1457958E+04  0.1461880E+04  0.1466163E+04  0.1470635E+04  0.1475226E+04
           29  0.1403609E+04  0.1415366E+04  0.1423446E+04  0.1429598E+04  0.1434741E+04  0.1438761E+04  0.1442595E+04  0.1446271E+04  0.1449815E+04  0.1453255E+04  0.1456616E+04  0.1459923E+04  0.1463200E+04  0.1466471E+04  0.1469760E+04  0.1473090E+04  0.1476486E+04  0.1479972E+04  0.1483575E+04  0.1487320E+04  0.1491239E+04  0.1495363E+04  0.1499728E+04  0.1504367E+04  0.1509297E+04  0.1514178E+04  0.1519178E+04  0.1524403E+04
           30  0.1464901E+04  0.1472180E+04  0.1477899E+04  0.1482461E+04  0.1486355E+04  0.1490101E+04  0.1493642E+04  0.1497017E+04  0.1500258E+04  0.1503394E+04  0.1506451E+04  0.1509455E+04  0.1512429E+04  0.1515397E+04  0.1518379E+04  0.1521400E+04  0.1524480E+04  0.1527641E+04  0.1530906E+04  0.1534297E+04  0.1537839E+04  0.1541565E+04  0.1545530E+04  0.1549852E+04  0.1554761E+04  0.1559764E+04  0.1564976E+04  0.1570525E+04
           31  0.1527280E+04  0.1531167E+04  0.1534294E+04  0.1536823E+04  0.1538865E+04  0.1542162E+04  0.1545274E+04  0.1548233E+04  0.1551068E+04  0.1553807E+04  0.1556474E+04  0.1559091E+04  0.1561683E+04  0.1564269E+04  0.1566869E+04  0.1569505E+04  0.1572195E+04  0.1574956E+04  0.1577805E+04  0.1580756E+04  0.1583810E+04  0.1586954E+04  0.1590125E+04  0.1593146E+04  0.1598010E+04  0.1602921E+04  0.1608053E+04  0.1613561E+04
           32  0.1591094E+04  0.1591182E+04  0.1591520E+04  0.1591898E+04  0.1592187E+04  0.1594895E+04  0.1597457E+04  0.1599894E+04  0.1602227E+04  0.1604479E+04  0.1606671E+04  0.1608823E+04  0.1610956E+04  0.1613088E+04  0.1615237E+04  0.1617420E+04  0.1619655E+04  0.1621959E+04  0.1624349E+04  0.1626845E+04  0.1629467E+04  0.1632250E+04  0.1635249E+04  0.1638588E+04  0.1643157E+04  0.1647687E+04  0.1652424E+04  0.1657592E+04
           33  0.1654494E+04  0.1651254E+04  0.1648998E+04  0.1647334E+04  0.1646110E+04  0.1648173E+04  0.1650107E+04  0.1651938E+04  0.1653686E+04  0.1655371E+04  0.1657013E+04  0.1658629E+04  0.1660235E+04  0.1661846E+04  0.1663478E+04  0.1665146E+04  0.1666864E+04  0.1668647E+04  0.1670510E+04  0.1672469E+04  0.1674541E+04  0.1676747E+04  0.1679109E+04  0.1681648E+04  0.1685607E+04  0.1689454E+04  0.1693471E+04  0.1697936E+04
           34  0.1716825E+04  0.1711445E+04  0.1706991E+04  0.1703408E+04  0.1700632E+04  0.1701941E+04  0.1703155E+04  0.1704295E+04  0.1705382E+04  0.1706431E+04  0.1707457E+04  0.1708473E+04  0.1709492E+04  0.1710526E+04  0.1711586E+04  0.1712684E+04  0.1713830E+04  0.1715036E+04  0.1716312E+04  0.1717668E+04  0.1719114E+04  0.1720655E+04  0.1722297E+04  0.1724032E+04  0.1727082E+04  0.1729943E+04  0.1732896E+04  0.1736204E+04
           35  0.1780820E+04  0.1772332E+04  0.1765622E+04  0.1760127E+04  0.1755643E+04  0.1756085E+04  0.1756488E+04  0.1756864E+04  0.1757225E+04  0.1757580E+04  0.1757938E+04  0.1758306E+04  0.1758692E+04  0.1759104E+04  0.1759549E+04  0.1760034E+04  0.1760567E+04  0.1761155E+04  0.1761805E+04  0.1762522E+04  0.1763312E+04  0.1764177E+04  0.1765120E+04  0.1766137E+04  0.1768067E+04  0.1769689E+04  0.1771303E+04  0.1773212E+04
           36  0.1841522E+04  0.1832454E+04  0.1824182E+04  0.1817003E+04  0.1810886E+04  0.1810389E+04  0.1809926E+04  0.1809495E+04  0.1809094E+04  0.1808721E+04  0.1808378E+04  0.1808067E+04  0.1807790E+04  0.1807551E+04  0.1807351E+04  0.1807195E+04  0.1807087E+04  0.1807030E+04  0.1807029E+04  0.1807086E+04  0.1807206E+04  0.1807392E+04  0.1807647E+04  0.1807973E+04  0.1808570E+04  0.1808705E+04  0.1808710E+04  0.1808857E+04
           37  0.1905313E+04  0.1892834E+04  0.1882512E+04  0.1873653E+04  0.1865941E+04  0.1864545E+04  0.1863237E+04  0.1862006E+04  0.1860843E+04  0.1859739E+04  0.1858689E+04  0.1857689E+04  0.1856738E+04  0.1855833E+04  0.1854975E+04  0.1854162E+04  0.1853397E+04  0.1852679E+04  0.1852011E+04  0.1851394E+04  0.1850830E+04  0.1850322E+04  0.1849876E+04  0.1849494E+04  0.1848444E+04  0.1846857E+04  0.1845065E+04  0.1843283E+04
           38  0.1964194E+04  0.1951213E+04  0.1939821E+04  0.1929714E+04  0.1920596E+04  0.1918332E+04  0.1916223E+04  0.1914233E+04  0.1912341E+04  0.1910529E+04  0.1908788E+04  0.1907110E+04  0.1905490E+04  0.1903922E+04  0.1902404E+04  0.1900932E+04  0.1899506E+04  0.1898121E+04  0.1896778E+04  0.1895475E+04  0.1894213E+04  0.1892995E+04  0.1891829E+04  0.1890737E+04  0.1887621E+04  0.1884094E+04  0.1880383E+04  0.1876640E+04
           39  0.2021610E+04  0.2008296E+04  0.1996262E+04  0.1985334E+04  0.1974321E+04  0.1971449E+04  0.1968693E+04  0.1966043E+04  0.1963487E+04  0.1961014E+04  0.1958616E+04  0.1956284E+04  0.1954013E+04  0.1951797E+04  0.1949631E+04  0.1947510E+04  0.1945430E+04  0.1943386E+04  0.1941371E+04  0.1939380E+04  0.1937404E+04  0.1935435E+04  0.1933463E+04  0.1931483E+04  0.1925996E+04  0.1920438E+04  0.1914765E+04  0.1909028E+04
           40  0.2075522E+04  0.2062048E+04  0.2049642E+04  0.2038173E+04  0.2027509E+04  0.2024050E+04  0.2020696E+04  0.2017437E+04  0.2014265E+04  0.2011171E+04  0.2008148E+04  0.2005191E+04  0.2002293E+04  0.1999450E+04  0.1996657E+04  0.1993907E+04  0.1991196E+04  0.1988517E+04  0.1985861E+04  0.1983216E+04  0.1980566E+04  0.1977886E+04  0.1975138E+04  0.1972258E+04  0.1964716E+04  0.1957154E+04  0.1949480E+04  0.1941728E+04
           41  0.2129186E+04  0.2115733E+04  0.2103137E+04  0.2091314E+04  0.2080169E+04  0.2076174E+04  0.2072265E+04  0.2068438E+04  0.2064685E+04  0.2061001E+04  0.2057383E+04  0.2053826E+04  0.2050325E+04  0.2046878E+04  0.2043481E+04  0.2040128E+04  0.2036818E+04  0.2033543E+04  0.2030298E+04  0.2027076E+04  0.2023867E+04  0.2020657E+04  0.2017435E+04  0.2014192E+04  0.2004885E+04  0.1995278E+04  0.1985512E+04  0.1975681E+04
           42  0.2181830E+04  0.2168499E+04  0.2155850E+04  0.2143830E+04  0.2132379E+04  0.2127887E+04  0.2123457E+04  0.2119088E+04  0.2114779E+04  0.2110528E+04  0.2106333E+04  0.2102194E+04  0.2098109E+04  0.2094075E+04  0.2090091E+04  0.2086156E+04  0.2082268E+04  0.2078426E+04  0.2074630E+04  0.2070877E+04  0.2067167E+04  0.2063492E+04  0.2059831E+04  0.2056126E+04  0.2044634E+04  0.2032919E+04  0.2021040E+04  0.2009053E+04
           43  0.2234374E+04  0.2221249E+04  0.2208642E+04  0.2196529E+04  0.2184287E+04  0.2179302E+04  0.2174355E+04  0.2169451E+04  0.2164592E+04  0.2159781E+04  0.2155019E+04  0.2150307E+04  0.2145644E+04  0.2141032E+04  0.2136469E+04  0.2131957E+04  0.2127497E+04  0.2123091E+04  0.2118746E+04  0.2114473E+04  0.2110295E+04  0.2106257E+04  0.2102448E+04  0.2099044E+04  0.2084950E+04  0.2071033E+04  0.2056986E+04  0.2042739E+04
           44  0.2285366E+04  0.2272481E+04  0.2259958E+04  0.2247808E+04  0.2236035E+04  0.2230527E+04  0.2225042E+04  0.2219588E+04  0.2214170E+04  0.2208793E+04  0.2203460E+04  0.2198174E+04  0.2192934E+04  0.2187742E+04  0.2182599E+04  0.2177504E+04  0.2172457E+04  0.2167457E+04  0.2162505E+04  0.2157597E+04  0.2152728E+04  0.2147883E+04  0.2143022E+04  0.2138047E+04  0.2122324E+04  0.2106481E+04  0.2090454E+04  0.2074228E+04
           45  0.2336955E+04  0.2324268E+04  0.2311811E+04  0.2299617E+04  0.2287717E+04  0.2281634E+04  0.2275572E+04  0.2269538E+04  0.2263541E+04  0.2257583E+04  0.2251670E+04  0.2245802E+04  0.2239983E+04  0.2234211E+04  0.2228487E+04  0.2222810E+04  0.2217178E+04  0.2211589E+04  0.2206039E+04  0.2200526E+04  0.2195042E+04  0.2189586E+04  0.2184159E+04  0.2178783E+04  0.2161198E+04  0.2143375E+04  0.2125301E+04  0.2107013E+04
           46  0.2388783E+04  0.2376166E+04  0.2363692E+04  0.2351403E+04  0.2339342E+04  0.2332631E+04  0.2325949E+04  0.2319305E+04  0.2312702E+04  0.2306147E+04  0.2299641E+04  0.2293186E+04  0.2286784E+04  0.2280434E+04  0.2274134E+04  0.2267884E+04  0.2261680E+04  0.2255518E+04  0.2249393E+04  0.2243297E+04  0.2237219E+04  0.2231143E+04  0.2225039E+04  0.2218854E+04  0.2198854E+04  0.2179120E+04  0.2159050E+04  0.2138817E+04
           47  0.2440928E+04  0.2428197E+04  0.2415598E+04  0.2403144E+04  0.2390851E+04  0.2383468E+04  0.2376131E+04  0.2368845E+04  0.2361616E+04  0.2354447E+04  0.2347339E+04  0.2340294E+04  0.2333311E+04  0.2326389E+04  0.2319525E+04  0.2312717E+04  0.2305962E+04  0.2299256E+04  0.2292594E+04  0.2285974E+04  0.2279390E+04  0.2272844E+04  0.2266338E+04  0.2259888E+04  0.2238418E+04  0.2216925E+04  0.2194668E+04  0.2171111E+04
           48  0.2492851E+04  0.2479940E+04  0.2467191E+04  0.2454602E+04  0.2442152E+04  0.2434055E+04  0.2426029E+04  0.2418078E+04  0.2410206E+04  0.2402414E+04  0.2394702E+04  0.2387069E+04  0.2379512E+04  0.2372029E+04  0.2364616E+04  0.2357269E+04  0.2349984E+04  0.2342756E+04  0.2335579E+04  0.2328451E+04  0.2321368E+04  0.2314329E+04  0.2307338E+04  0.2300411E+04  0.2278968E+04  0.2255989E+04  0.2231757E+04  0.2205871E+04
           49  0.2543986E+04  0.2530879E+04  0.2517963E+04  0.2505342E+04  0.2493093E+04  0.2484246E+04  0.2475506E+04  0.2466875E+04  0.2458354E+04  0.2449941E+04  0.2441632E+04  0.2433424E+04  0.2425311E+04  0.2417288E+04  0.2409348E+04  0.2401487E+04  0.2393697E+04  0.2385972E+04  0.2378304E+04  0.2370685E+04  0.2363106E+04  0.2355550E+04  0.2347998E+04  0.2340409E+04  0.2317893E+04  0.2293382E+04  0.2267450E+04  0.2239921E+04
           50  0.2595934E+04  0.2582102E+04  0.2568684E+04  0.2555770E+04  0.2543472E+04  0.2533834E+04  0.2524363E+04  0.2515053E+04  0.2505895E+04  0.2496882E+04  0.2488002E+04  0.2479248E+04  0.2470610E+04  0.2462080E+04  0.2453649E+04  0.2445309E+04  0.2437052E+04  0.2428871E+04  0.2420757E+04  0.2412705E+04  0.2404707E+04  0.2396759E+04  0.2388857E+04  0.2381005E+04  0.2355536E+04  0.2329288E+04  0.2301787E+04  0.2272450E+04
           51  0.2648301E+04  0.2633503E+04  0.2619282E+04  0.2605692E+04  0.2592871E+04  0.2582459E+04  0.2572297E+04  0.2562359E+04  0.2552619E+04  0.2543060E+04  0.2533663E+04  0.2524415E+04  0.2515303E+04  0.2506314E+04  0.2497438E+04  0.2488664E+04  0.2479983E+04  0.2471387E+04  0.2462867E+04  0.2454417E+04  0.2446031E+04  0.2437705E+04  0.2429439E+04  0.2421238E+04  0.2392857E+04  0.2364987E+04  0.2336152E+04  0.2305654E+04
           52  0.2700052E+04  0.2684258E+04  0.2669051E+04  0.2654462E+04  0.2640594E+04  0.2629629E+04  0.2618949E+04  0.2608519E+04  0.2598311E+04  0.2588303E+04  0.2578474E+04  0.2568808E+04  0.2559289E+04  0.2549905E+04  0.2540641E+04  0.2531487E+04  0.2522432E+04  0.2513466E+04  0.2504580E+04  0.2495764E+04  0.2487009E+04  0.2478308E+04  0.2469649E+04  0.2461023E+04  0.2433439E+04  0.2404548E+04  0.2374599E+04  0.2343130E+04
           53  0.2750311E+04  0.2733417E+04  0.2717126E+04  0.2701440E+04  0.2686400E+04  0.2675146E+04  0.2664150E+04  0.2653391E+04  0.2642849E+04  0.2632506E+04  0.2622345E+04  0.2612349E+04  0.2602503E+04  0.2592795E+04  0.2583210E+04  0.2573738E+04  0.2564366E+04  0.2555085E+04  0.2545884E+04  0.2536753E+04  0.2527681E+04  0.2518658E+04  0.2509671E+04  0.2500704E+04  0.2470889E+04  0.2440836E+04  0.2410046E+04  0.2377956E+04
           54  0.2798976E+04  0.2780961E+04  0.2763579E+04  0.2746799E+04  0.2730602E+04  0.2719165E+04  0.2707968E+04  0.2696994E+04  0.2686228E+04  0.2675652E+04  0.2665251E+04  0.2655012E+04  0.2644919E+04  0.2634960E+04  0.2625124E+04  0.2615398E+04  0.2605771E+04  0.2596234E+04  0.2586777E+04  0.2577389E+04  0.2568064E+04  0.2558794E+04  0.2549572E+04  0.2540394E+04  0.2508831E+04  0.2477791E+04  0.2446357E+04  0.2413916E+04
           55  0.2845836E+04  0.2826824E+04  0.2808442E+04  0.2790613E+04  0.2773318E+04  0.2761773E+04  0.2750470E+04  0.2739381E+04  0.2728486E+04  0.2717767E+04  0.2707213E+04  0.2696809E+04  0.2686544E+04  0.2676406E+04  0.2666385E+04  0.2656468E+04  0.2646647E+04  0.2636910E+04  0.2627249E+04  0.2617656E+04  0.2608121E+04  0.2598638E+04  0.2589202E+04  0.2579808E+04  0.2547891E+04  0.2516198E+04  0.2484344E+04  0.2451820E+04
           56  0.2890501E+04  0.2870811E+04  0.2851600E+04  0.2832772E+04  0.2814330E+04  0.2802951E+04  0.2791711E+04  0.2780625E+04  0.2769694E+04  0.2758915E+04  0.2748282E+04  0.2737785E+04  0.2727415E+04  0.2717163E+04  0.2707019E+04  0.2696972E+04  0.2687013E+04  0.2677132E+04  0.2667319E+04  0.2657566E+04  0.2647862E+04  0.2638200E+04  0.2628569E+04  0.2618960E+04  0.2585651E+04  0.2553428E+04  0.2521372E+04  0.2488945E+04
           57  0.2934122E+04  0.2914080E+04  0.2894212E+04  0.2874429E+04  0.2854736E+04  0.2843301E+04  0.2832039E+04  0.2820941E+04  0.2809996E+04  0.2799198E+04  0.2788536E+04  0.2778001E+04  0.2767585E+04  0.2757277E+04  0.2747068E+04  0.2736948E+04  0.2726908E+04  0.2716938E+04  0.2707029E+04  0.2697171E+04  0.2687354E+04  0.2677567E+04  0.2667799E+04  0.2658038E+04  0.2624687E+04  0.2592393E+04  0.2560405E+04  0.2528255E+04
           58  0.2976106E+04  0.2955931E+04  0.2935566E+04  0.2914918E+04  0.2894000E+04  0.2882604E+04  0.2871386E+04  0.2860331E+04  0.2849427E+04  0.2838663E+04  0.2828028E+04  0.2817512E+04  0.2807104E+04  0.2796797E+04  0.2786579E+04  0.2776442E+04  0.2766378E+04  0.2756376E+04  0.2746429E+04  0.2736526E+04  0.2726659E+04  0.2716816E+04  0.2706988E+04  0.2697161E+04  0.2664165E+04  0.2632082E+04  0.2600367E+04  0.2568642E+04
           59  0.3016556E+04  0.2996478E+04  0.2975771E+04  0.2954316E+04  0.2932079E+04  0.2920832E+04  0.2909749E+04  0.2898817E+04  0.2888024E+04  0.2877358E+04  0.2866810E+04  0.2856370E+04  0.2846028E+04  0.2835775E+04  0.2825602E+04  0.2815501E+04  0.2805465E+04  0.2795484E+04  0.2785553E+04  0.2775663E+04  0.2765808E+04  0.2755979E+04  0.2746170E+04  0.2736367E+04  0.2703906E+04  0.2672259E+04  0.2641007E+04  0.2609840E+04
           60  0.3055491E+04  0.3035752E+04  0.3014870E+04  0.2992689E+04  0.2969081E+04  0.2958077E+04  0.2947211E+04  0.2936474E+04  0.2925858E+04  0.2915354E+04  0.2904952E+04  0.2894643E+04  0.2884420E+04  0.2874273E+04  0.2864194E+04  0.2854176E+04  0.2844212E+04  0.2834295E+04  0.2824422E+04  0.2814587E+04  0.2804789E+04  0.2795027E+04  0.2785307E+04  0.2775639E+04  0.2743882E+04  0.2712867E+04  0.2682242E+04  0.2651756E+04
           61  0.3092900E+04  0.3073752E+04  0.3052888E+04  0.3030120E+04  0.3005228E+04  0.2994507E+04  0.2983906E+04  0.2973417E+04  0.2963033E+04  0.2952743E+04  0.2942541E+04  0.2932416E+04  0.2922360E+04  0.2912365E+04  0.2902423E+04  0.2892528E+04  0.2882672E+04  0.2872849E+04  0.2863056E+04  0.2853288E+04  0.2843542E+04  0.2833819E+04  0.2824120E+04  0.2814450E+04  0.2783598E+04  0.2753386E+04  0.2723528E+04  0.2693819E+04
           62  0.3128795E+04  0.3110503E+04  0.3089836E+04  0.3066674E+04  0.3040660E+04  0.3030241E+04  0.3019943E+04  0.3009751E+04  0.2999650E+04  0.2989629E+04  0.2979677E+04  0.2969785E+04  0.2959943E+04  0.2950145E+04  0.2940382E+04  0.2930646E+04  0.2920931E+04  0.2911231E+04  0.2901540E+04  0.2891852E+04  0.2882162E+04  0.2872465E+04  0.2862752E+04  0.2853017E+04  0.2823275E+04  0.2794026E+04  0.2765060E+04  0.2736219E+04
           63  0.3163602E+04  0.3145858E+04  0.3125463E+04  0.3102135E+04  0.3075262E+04  0.3065273E+04  0.3055377E+04  0.3045560E+04  0.3035810E+04  0.3026116E+04  0.3016469E+04  0.3006860E+04  0.2997281E+04  0.2987723E+04  0.2978179E+04  0.2968642E+04  0.2959105E+04  0.2949562E+04  0.2940005E+04  0.2930429E+04  0.2920828E+04  0.2911196E+04  0.2901525E+04  0.2891809E+04  0.2863361E+04  0.2835228E+04  0.2807272E+04  0.2779378E+04
           64  0.3197950E+04  0.3179913E+04  0.3159768E+04  0.3136499E+04  0.3109219E+04  0.3099775E+04  0.3090367E+04  0.3080994E+04  0.3071654E+04  0.3062341E+04  0.3053048E+04  0.3043769E+04  0.3034496E+04  0.3025221E+04  0.3015938E+04  0.3006639E+04  0.2997317E+04  0.2987966E+04  0.2978579E+04  0.2969151E+04  0.2959677E+04  0.2950150E+04  0.2940566E+04  0.2930920E+04  0.2903885E+04  0.2876981E+04  0.2850133E+04  0.2823260E+04
           65  0.3229019E+04  0.3212364E+04  0.3193242E+04  0.3170688E+04  0.3142994E+04  0.3134080E+04  0.3125162E+04  0.3116250E+04  0.3107348E+04  0.3098450E+04  0.3089552E+04  0.3080643E+04  0.3071718E+04  0.3062768E+04  0.3053784E+04  0.3044761E+04  0.3035691E+04  0.3026567E+04  0.3017385E+04  0.3008138E+04  0.2998822E+04  0.2989433E+04  0.2979967E+04  0.2970422E+04  0.2944852E+04  0.2919247E+04  0.2893574E+04  0.2867774E+04
           66  0.3257567E+04  0.3242385E+04  0.3224501E+04  0.3203200E+04  0.3176964E+04  0.3168411E+04  0.3159917E+04  0.3151459E+04  0.3143015E+04  0.3134568E+04  0.3126104E+04  0.3117610E+04  0.3109075E+04  0.3100490E+04  0.3091846E+04  0.3083136E+04  0.3074353E+04  0.3065490E+04  0.3056542E+04  0.3047503E+04  0.3038371E+04  0.3029141E+04  0.3019813E+04  0.3010386E+04  0.2986304E+04  0.2962044E+04  0.2937604E+04  0.2912936E+04
           67  0.3283084E+04  0.3269430E+04  0.3252984E+04  0.3233481E+04  0.3210503E+04  0.3202428E+04  0.3194487E+04  0.3186592E+04  0.3178698E+04  0.3170777E+04  0.3162811E+04  0.3154787E+04  0.3146692E+04  0.3138518E+04  0.3130256E+04  0.3121897E+04  0.3113435E+04  0.3104863E+04  0.3096177E+04  0.3087371E+04  0.3078441E+04  0.3069385E+04  0.3060202E+04  0.3050892E+04  0.3028309E+04  0.3005425E+04  0.2982272E+04  0.2958813E+04
           68  0.3308772E+04  0.3296496E+04  0.3281479E+04  0.3263595E+04  0.3242525E+04  0.3235783E+04  0.3228822E+04  0.3221721E+04  0.3214514E+04  0.3207211E+04  0.3199814E+04  0.3192316E+04  0.3184712E+04  0.3176993E+04  0.3169152E+04  0.3161182E+04  0.3153075E+04  0.3144825E+04  0.3136428E+04  0.3127877E+04  0.3119168E+04  0.3110296E+04  0.3101259E+04  0.3092054E+04  0.3070982E+04  0.3049500E+04  0.3027678E+04  0.3005509E+04
           69  0.3336855E+04  0.3325951E+04  0.3312479E+04  0.3296208E+04  0.3276510E+04  0.3270218E+04  0.3263842E+04  0.3257371E+04  0.3250797E+04  0.3244110E+04  0.3237303E+04  0.3230366E+04  0.3223289E+04  0.3216064E+04  0.3208682E+04  0.3201135E+04  0.3193417E+04  0.3185520E+04  0.3177439E+04  0.3169170E+04  0.3160708E+04  0.3152046E+04  0.3143174E+04  0.3134070E+04  0.3114531E+04  0.3094471E+04  0.3074001E+04  0.3053148E+04
           70  0.3365715E+04  0.3355912E+04  0.3344067E+04  0.3329608E+04  0.3310765E+04  0.3305053E+04  0.3299317E+04  0.3293512E+04  0.3287608E+04  0.3281578E+04  0.3275405E+04  0.3269073E+04  0.3262567E+04  0.3255876E+04  0.3248991E+04  0.3241902E+04  0.3234602E+04  0.3227087E+04  0.3219350E+04  0.3211392E+04  0.3203212E+04  0.3194819E+04  0.3186229E+04  0.3177478E+04  0.3159444E+04  0.3140837E+04  0.3121718E+04  0.3102091E+04
           71  0.3394631E+04  0.3385761E+04  0.3375566E+04  0.3363008E+04  0.3344862E+04  0.3340003E+04  0.3335104E+04  0.3330112E+04  0.3324987E+04  0.3319702E+04  0.3314234E+04  0.3308567E+04  0.3302684E+04  0.3296573E+04  0.3290224E+04  0.3283627E+04  0.3276774E+04  0.3269660E+04  0.3262280E+04  0.3254628E+04  0.3246705E+04  0.3238507E+04  0.3230036E+04  0.3221292E+04  0.3204728E+04  0.3187599E+04  0.3169818E+04  0.3151135E+04
           72  0.3418341E+04  0.3410523E+04  0.3402089E+04  0.3392339E+04  0.3378735E+04  0.3375126E+04  0.3371308E+04  0.3367293E+04  0.3363072E+04  0.3358627E+04  0.3353944E+04  0.3349006E+04  0.3343800E+04  0.3338315E+04  0.3332540E+04  0.3326469E+04  0.3320092E+04  0.3313403E+04  0.3306396E+04  0.3299065E+04  0.3291403E+04  0.3283403E+04  0.3275056E+04  0.3266351E+04  0.3251579E+04  0.3236173E+04  0.3220130E+04  0.3203370E+04
           73  0.3440172E+04  0.3433496E+04  0.3426928E+04  0.3420515E+04  0.3413805E+04  0.3411157E+04  0.3408365E+04  0.3405363E+04  0.3402109E+04  0.3398574E+04  0.3394736E+04  0.3390582E+04  0.3386099E+04  0.3381278E+04  0.3376112E+04  0.3370595E+04  0.3364721E+04  0.3358485E+04  0.3351879E+04  0.3344896E+04  0.3337528E+04  0.3329764E+04  0.3321593E+04  0.3313002E+04  0.3300069E+04  0.3286448E+04  0.3272270E+04  0.3257689E+04
           74  0.3462112E+04  0.3456565E+04  0.3451854E+04  0.3448752E+04  0.3448982E+04  0.3447792E+04  0.3446302E+04  0.3444485E+04  0.3442314E+04  0.3439769E+04  0.3436837E+04  0.3433508E+04  0.3429780E+04  0.3425648E+04  0.3421111E+04  0.3416169E+04  0.3410820E+04  0.3405059E+04  0.3398882E+04  0.3392282E+04  0.3385250E+04  0.3377772E+04  0.3369837E+04  0.3361429E+04  0.3349863E+04  0.3337795E+04  0.3325231E+04  0.3312174E+04
           75  0.3488779E+04  0.3484060E+04  0.3481098E+04  0.3480824E+04  0.3485298E+04  0.3485638E+04  0.3485568E+04  0.3485041E+04  0.3484030E+04  0.3482524E+04  0.3480523E+04  0.3478032E+04  0.3475058E+04  0.3471613E+04  0.3467704E+04  0.3463338E+04  0.3458520E+04  0.3453251E+04  0.3447528E+04  0.3441345E+04  0.3434691E+04  0.3427554E+04  0.3419914E+04  0.3411755E+04  0.3401663E+04  0.3391177E+04  0.3380263E+04  0.3368876E+04
           76  0.3520500E+04  0.3516750E+04  0.3515818E+04  0.3518803E+04  0.3522891E+04  0.3525112E+04  0.3526665E+04  0.3527529E+04  0.3527711E+04  0.3527233E+04  0.3526127E+04  0.3524424E+04  0.3522156E+04  0.3519350E+04  0.3516031E+04  0.3512215E+04  0.3507917E+04  0.3503141E+04  0.3497890E+04  0.3492157E+04  0.3485931E+04  0.3479192E+04  0.3471916E+04  0.3464069E+04  0.3455710E+04  0.3446965E+04  0.3437852E+04  0.3428339E+04
